timestamp,ch1,ch2,ch3
1757563259.5270565,0.978,0.841,1.006
1757563259.5560594,1.004,0.833,0.903
1757563259.5840561,0.472,0.28,0.38
1757563259.6120574,0.741,0.538,0.647
1757563259.6552687,1.144,1.019,1.114
1757563259.7056005,0.498,0.31,0.455
1757563259.7226012,0.804,0.606,0.794
1757563259.7486038,0.882,0.743,0.874
1757563259.7906387,0.918,0.797,0.901
1757563259.843853,0.634,0.514,0.582
1757563259.872861,1.012,0.86,0.993
1757563259.900853,0.45,0.312,0.436
1757563259.933817,0.748,0.587,0.704
1757563259.9628794,1.097,1.044,1.125
1757563259.9928162,1.199,1.018,1.19
1757563260.0258534,0.864,0.661,0.834
1757563260.039874,0.502,0.284,0.412
1757563260.0561914,0.618,0.505,0.682
1757563260.0832324,0.838,0.667,0.851
1757563260.1132317,0.843,0.669,0.744
1757563260.143235,0.606,1.235,1.405
1757563260.1495686,0.593,2.56,0.0
1757563260.1786091,0.516,2.2,2.09
1757563260.2076085,0.517,2.179,2.175
1757563260.2385747,0.514,2.173,2.177
1757563260.2715747,0.529,2.341,1.148
1757563260.305314,0.542,2.364,1.023
1757563260.3393183,0.53,2.427,0.618
1757563260.3393183,0.516,2.393,0.821
1757563260.3583114,0.507,2.386,0.858
1757563260.3723114,0.501,2.385,0.856
1757563260.3723114,0.478,2.377,0.813
1757563260.401311,0.492,2.372,0.898
1757563260.4223154,0.464,2.369,0.823
1757563260.4333537,0.472,2.36,0.847
1757563260.4523091,0.46,2.343,0.824
1757563260.4633532,0.45,2.308,0.797
1757563260.4933522,0.442,2.268,0.773
1757563260.5243082,0.426,2.227,0.751
1757563260.5553184,0.372,2.078,0.679
1757563260.589309,0.358,2.038,0.666
1757563260.6223128,0.344,1.973,0.649
1757563260.6413527,0.309,1.894,0.61
1757563260.6563106,0.297,1.849,0.595
1757563260.6893103,0.288,1.812,0.586
1757563260.6893103,0.254,1.722,0.546
1757563260.7223155,0.26,1.741,0.571
1757563260.7233121,0.233,1.649,0.531
1757563260.7553158,0.235,1.633,0.54
1757563260.789318,0.21,1.544,0.499
1757563260.822316,0.183,1.406,0.453
1757563260.8553154,0.165,1.259,0.411
1757563260.889312,0.141,1.053,0.368
1757563260.9223113,0.128,0.067,0.334
1757563260.9236233,0.03,0.0,0.163
1757563260.979308,0.069,0.0,0.235
1757563261.0020678,0.0,0.0,0.0
1757563261.0301056,0.0,0.765,0.099
1757563261.0591328,0.0,0.0,0.085
1757563261.0890777,0.0,1.137,0.044
1757563261.117106,0.0,0.0,0.0
1757563261.1460643,0.0,0.0,0.0
1757563261.1720705,0.0,0.0,0.0
1757563261.1743686,0.0,0.0,0.0
1757563261.1910696,0.0,0.0,0.0
1757563261.212066,0.0,0.0,0.0
1757563261.2363822,0.0,0.0,0.0
1757563261.253109,0.0,0.0,0.0
1757563261.2730682,0.0,0.0,0.0
1757563261.2981038,0.0,0.0,0.0
1757563261.3003786,0.0,0.0,0.0
1757563261.31711,0.0,0.0,0.0
1757563261.3390765,0.0,0.0,0.0
1757563261.347142,0.0,0.0,0.0
1757563261.3643024,0.0,0.0,0.0
1757563261.3842957,0.0,0.0,0.0
1757563261.3956308,0.0,0.0,0.0
1757563261.4176705,0.0,0.0,0.0
1757563261.4276335,0.0,0.0,0.0
1757563261.4486263,0.0,0.0,0.0
1757563261.459629,0.0,0.0,0.0
1757563261.481691,0.0,0.0,0.0
1757563261.4914076,0.0,0.0,0.0
1757563261.5123997,0.0,0.0,0.0
1757563261.542441,0.0,0.0,0.0
1757563261.5534027,0.0,0.0,0.0
1757563261.5744402,0.0,0.0,0.0
1757563261.5844014,0.0,0.0,0.0
1757563261.6053984,0.0,0.0,0.0
1757563261.6154149,0.0,0.0,0.0
1757563261.6394079,0.0,0.0,0.0
1757563261.6688235,0.0,0.0,0.0
1757563261.6992028,0.0,0.0,0.0
1757563261.7101626,0.954,0.888,0.877
1757563261.7312024,0.403,0.277,0.374
1757563261.7416375,0.694,0.612,0.685
1757563261.762643,0.652,0.439,0.508
1757563261.80435,0.551,0.384,0.481
1757563261.8574097,1.007,0.803,0.955
1757563261.9134057,0.721,0.566,0.639
1757563261.9565299,0.7,0.568,0.654
1757563261.9835157,1.06,0.932,1.058
1757563262.014954,0.993,0.907,0.982
1757563262.0459528,0.761,0.633,0.67
1757563262.075952,0.587,0.43,0.504
1757563262.1079092,0.504,0.392,0.451
1757563262.162663,0.632,0.541,0.632
1757563262.1791508,0.654,0.554,0.558
1757563262.2011583,0.513,0.439,0.501
1757563262.2111151,1.108,0.861,1.037
1757563262.2331114,0.551,0.464,0.471
1757563262.243114,1.045,0.82,0.988
1757563262.2641208,0.567,0.353,0.464
1757563262.2951753,0.73,0.529,0.676
1757563262.3261514,0.523,0.392,0.488
1757563262.3591106,0.548,0.365,0.486
1757563262.3895342,0.609,0.487,0.587
1757563262.4228811,0.978,0.837,0.9
1757563262.4509115,1.087,0.94,1.021
1757563262.4816089,1.149,0.934,1.037
1757563262.4926076,0.838,0.634,0.824
1757563262.5146484,0.538,0.384,0.508
1757563262.5456064,0.658,0.571,0.627
1757563262.5756476,0.597,0.38,0.538
1757563262.6080306,0.595,0.333,0.516
1757563262.6397045,0.632,0.486,0.64
1757563262.673089,0.802,0.644,0.744
1757563262.7263987,1.114,0.919,1.011
1757563262.7431293,0.538,0.372,0.533
1757563262.7660868,0.529,0.331,0.463
1757563262.7960863,0.953,0.723,0.947
1757563262.8271542,0.55,0.451,0.609
1757563262.8584983,0.514,0.305,0.516
1757563262.8893583,0.623,0.464,0.596
1757563262.9236975,0.955,0.799,0.888
1757563262.9517083,1.096,1.006,1.099
1757563262.9824612,1.066,0.957,1.045
1757563263.013662,0.887,0.728,0.853
1757563263.0446455,0.53,0.423,0.518
1757563263.0756,0.567,0.311,0.518
1757563263.1075995,0.658,0.437,0.517
1757563263.1403599,0.712,0.542,0.674
1757563263.193394,1.083,0.87,1.009
1757563263.231894,0.478,0.327,0.509
1757563263.2639747,0.762,0.633,0.759
1757563263.2949252,0.621,0.53,0.597
1757563263.325926,0.463,0.32,0.46
1757563263.3583455,0.476,0.357,0.479
1757563263.3900928,0.645,0.55,0.619
1757563263.4238858,1.015,0.855,1.044
1757563263.4509256,1.059,0.915,1.023
1757563263.4836836,1.053,0.87,0.941
1757563263.514701,0.681,0.445,0.67
1757563263.5446577,0.713,0.436,0.579
1757563263.5766373,0.449,0.318,0.425
1757563263.6086407,0.541,0.32,0.53
1757563263.6400418,0.582,0.49,0.516
1757563263.6735156,0.877,0.683,0.816
1757563263.7025166,1.079,0.915,1.032
1757563263.7325683,1.182,0.966,1.105
1757563263.7645118,0.901,0.707,0.905
1757563263.7955253,0.64,0.541,0.645
1757563263.8255565,0.461,0.337,0.435
1757563263.8575757,0.538,0.404,0.493
1757563263.8899906,0.786,0.616,0.748
1757563263.9234343,0.963,0.861,0.916
1757563263.9504905,1.871,1.715,1.845
1757563263.9824889,1.627,0.518,0.0
1757563263.989432,1.598,0.45,0.0
1757563264.0124922,1.584,0.407,0.0
1757563264.0442233,1.534,0.338,0.0
1757563264.0752642,1.497,0.298,0.0
1757563264.1072285,1.472,0.272,0.0
1757563264.1282697,1.451,0.251,0.0
1757563264.1512218,1.397,0.189,0.0
1757563264.1762636,1.393,0.193,0.0
1757563264.200269,1.354,0.147,0.0
1757563264.2082245,1.343,0.136,0.0
1757563264.2312672,1.327,0.119,0.0
1757563264.2616723,1.289,0.08,0.0
1757563264.2927153,1.237,0.049,0.0
1757563264.325736,1.217,0.031,0.0
1757563264.3576696,1.187,0.01,0.0
1757563264.390669,1.173,0.012,0.0
1757563264.4196708,1.314,1.132,1.308
1757563264.4506674,1.181,0.993,1.225
1757563264.4815311,1.044,0.895,1.05
1757563264.513929,0.631,0.544,0.625
1757563264.5449245,0.603,0.426,0.513
1757563264.5759244,0.467,0.328,0.438
1757563264.6079245,0.568,0.375,0.491
1757563264.6404243,0.682,0.503,0.677
1757563264.646437,0.589,0.4,0.57
1757563264.6694622,0.566,0.388,0.53
1757563264.700432,1.124,0.915,1.104
1757563264.7322154,0.992,0.876,1.017
1757563264.7631788,0.762,0.658,0.685
1757563264.7939339,0.544,0.37,0.529
1757563264.826001,0.503,0.383,0.498
1757563264.856937,0.616,0.502,0.571
1757563264.8909376,0.79,0.566,0.71
1757563264.9111075,1.006,0.892,0.954
1757563264.935104,0.446,0.338,0.459
1757563264.9651601,0.517,0.46,0.523
1757563264.9962122,0.708,0.631,0.712
1757563265.0292544,0.573,0.427,0.551
1757563265.0609577,0.619,0.392,0.512
1757563265.0913277,0.477,0.322,0.423
1757563265.1230917,0.709,0.575,0.675
1757563265.1580913,1.129,2.09,2.083
1757563265.1900969,1.073,0.0,2.467
1757563265.2414045,1.004,0.0,2.47
1757563265.2884593,0.931,0.0,2.496
1757563265.3205576,0.873,0.0,2.509
1757563265.3755543,0.837,0.0,2.512
1757563265.4075584,0.751,0.0,2.523
1757563265.440562,0.715,0.0,2.527
1757563265.4695983,0.683,0.0,2.531
1757563265.5015583,0.655,0.0,2.539
1757563265.5079956,0.614,0.0,2.54
1757563265.5319936,0.596,0.0,2.542
1757563265.5629942,0.583,0.0,2.544
1757563265.59506,0.503,0.0,2.555
1757563265.6259947,0.235,0.195,0.239
1757563265.6319957,0.82,0.741,0.878
1757563265.6580005,0.608,0.542,0.587
1757563265.6630027,0.425,0.225,0.36
1757563265.6870346,0.443,0.247,0.386
1757563265.6929953,0.428,0.279,0.354
1757563265.7179925,0.511,0.341,0.473
1757563265.7240129,0.721,0.571,0.608
1757563265.74804,0.814,0.694,0.782
1757563265.7560363,1.094,0.844,0.997
1757563265.7800384,1.017,0.812,1.025
1757563265.810997,0.567,0.374,0.545
1757563265.8420343,0.491,0.301,0.424
1757563265.8747928,0.721,0.513,0.709
1757563265.9077368,0.781,0.628,0.722
1757563265.9367423,1.044,0.852,0.981
1757563265.9687934,1.17,0.94,1.102
1757563265.998731,1.143,0.868,1.034
1757563266.0307763,0.719,0.5,0.65
1757563266.0371084,1.102,0.89,1.044
1757563266.06217,1.118,1.053,1.072
1757563266.0925183,1.148,0.99,1.098
1757563266.12448,0.967,0.874,0.957
1757563266.1574876,0.922,0.737,0.915
1757563266.1914787,0.476,0.338,0.504
1757563266.2184753,0.516,0.316,0.483
1757563266.250517,1.198,1.044,1.142
1757563266.256486,0.859,0.684,0.823
1757563266.2815173,0.986,0.87,0.927
1757563266.2882273,1.049,0.905,0.996
1757563266.3132863,1.208,1.021,1.079
1757563266.3182266,1.27,1.062,1.195
1757563266.3442242,1.165,0.899,1.145
1757563266.349253,0.95,0.807,0.89
1757563266.375266,0.791,0.567,0.849
1757563266.380228,0.695,0.454,0.652
1757563266.408233,0.396,0.271,0.401
1757563266.4122322,0.412,0.301,0.387
1757563266.441229,0.442,0.206,0.397
1757563266.4432323,0.473,0.256,0.361
1757563266.4682653,0.531,0.321,0.449
1757563266.5052261,0.662,0.438,0.554
1757563266.561989,1.036,0.903,1.022
1757563266.5929997,1.204,1.053,1.173
1757563266.598962,0.857,0.722,0.909
1757563266.6239598,0.721,0.493,0.645
1757563266.6299655,0.315,0.21,0.304
1757563266.6579638,0.831,1.999,2.151
1757563266.6620016,0.817,1.927,2.161
1757563266.6870012,0.811,1.888,2.169
1757563266.6933453,0.799,1.846,2.175
1757563266.719342,0.794,1.828,2.181
1757563266.724346,0.789,1.809,2.181
1757563266.7493868,0.772,1.796,2.185
1757563266.7557461,0.76,1.771,2.193
1757563266.781768,0.743,1.748,2.197
1757563266.7877276,0.722,1.725,2.205
1757563266.8167238,0.715,1.703,2.206
1757563266.8327649,0.705,1.676,2.21
1757563266.8437662,0.686,1.653,2.208
1757563266.8757656,0.658,1.612,2.226
1757563266.8817263,0.632,1.571,2.23
1757563266.9077342,0.618,1.559,2.232
1757563266.9127665,0.601,1.538,2.235
1757563266.9417357,0.586,1.517,2.236
1757563266.9577286,0.568,1.5,2.242
1757563266.9757283,0.557,1.491,2.234
1757563267.0017505,0.544,1.461,2.233
1757563267.0077274,0.522,1.442,2.226
1757563267.0337665,0.511,1.43,2.227
1757563267.0397754,0.496,1.423,2.229
1757563267.0657675,0.493,1.401,2.218
1757563267.0707252,0.469,1.385,2.204
1757563267.096772,0.456,1.375,2.204
1757563267.1017265,0.442,1.342,2.181
1757563267.1287327,0.436,1.324,2.178
1757563267.1327267,0.405,1.305,2.161
1757563267.1587648,0.387,1.283,2.145
1757563267.1637292,0.374,1.264,2.136
1757563267.1917293,0.362,1.234,2.119
1757563267.2187223,0.347,1.22,2.094
1757563267.2267272,0.323,1.204,2.08
1757563267.2517226,0.305,1.185,2.05
1757563267.2897549,0.3,1.166,2.029
1757563267.3467667,0.264,1.121,1.99
1757563267.3777647,0.221,1.065,1.943
1757563267.4087787,0.186,1.019,1.908
1757563267.4137309,0.155,0.982,1.868
1757563267.4467251,0.141,0.953,1.851
1757563267.4747257,0.135,0.945,1.83
1757563267.5027716,0.103,0.911,1.791
1757563267.5077689,0.094,0.89,1.781
1757563267.5337682,0.078,0.877,1.754
1757563267.5387685,0.072,0.864,1.754
1757563267.5657294,0.059,0.847,1.725
1757563267.5697298,0.05,0.817,1.712
1757563267.595766,0.039,0.797,1.693
1757563267.6007657,0.025,0.772,1.666
1757563267.6267679,0.007,0.742,1.646
1757563267.6317272,0.0,0.723,1.629
1757563267.6577287,0.0,0.699,1.615
1757563267.662729,0.0,0.68,1.591
1757563267.691729,0.0,0.661,1.581
1757563267.708767,0.0,0.643,1.56
1757563267.7197647,0.0,0.626,1.542
1757563267.7527685,0.0,0.619,1.519
1757563267.756725,0.0,0.587,1.493
1757563267.7827666,0.0,0.566,1.477
1757563267.7887683,0.0,0.56,1.461
1757563267.8157868,0.0,0.534,1.443
1757563267.8187332,0.0,0.515,1.423
1757563267.845768,0.0,0.485,1.413
1757563267.8807704,0.0,0.453,1.38
1757563267.9124715,0.0,0.375,1.319
1757563267.958464,0.0,0.344,1.284
1757563267.975469,0.0,0.313,1.237
1757563268.0068793,0.0,0.286,1.212
1757563268.0328436,0.0,0.262,1.189
1757563268.0382545,0.0,0.258,1.163
1757563268.0652747,0.0,0.223,1.144
1757563268.069215,0.0,0.208,1.13
1757563268.0962548,0.0,0.179,1.108
1757563268.1002145,0.0,0.16,1.076
1757563268.128216,0.0,0.13,1.052
1757563268.131215,0.0,0.106,1.032
1757563268.1582236,0.0,0.091,0.997
1757563268.1622646,0.0,0.077,0.987
1757563268.1922243,0.0,0.064,0.965
1757563268.208219,0.0,0.054,0.946
1757563268.2202125,0.0,0.043,0.928
1757563268.252256,0.0,0.038,0.911
1757563268.2566397,0.0,0.028,0.875
1757563268.2826135,0.0,0.017,0.853
1757563268.287976,0.0,0.009,0.833
1757563268.3159754,0.0,0.0,0.807
1757563268.3189733,0.0,0.0,0.782
1757563268.346014,0.0,0.0,0.76
1757563268.3499746,0.0,0.0,0.734
1757563268.377012,0.0,0.0,0.707
1757563268.3809934,0.0,0.0,0.682
1757563268.407971,0.0,0.0,0.658
1757563268.4129717,0.0,0.0,0.632
1757563268.4429767,0.0,0.0,0.608
1757563268.4710307,0.0,0.0,0.579
1757563268.5159702,0.0,0.0,0.554
1757563268.5680122,0.0,0.0,0.498
1757563268.5999737,0.0,0.0,0.399
1757563268.6310172,0.0,0.0,0.348
1757563268.6619804,0.0,0.0,0.298
1757563268.6919777,0.0,0.0,0.258
1757563268.7090144,0.0,0.0,0.248
1757563268.7209752,0.0,0.0,0.22
1757563268.7259736,0.0,0.0,0.208
1757563268.7519755,0.0,0.0,0.193
1757563268.7569723,0.0,0.0,0.193
1757563268.784975,0.0,0.0,0.18
1757563268.8199713,0.0,0.0,0.114
1757563268.8459709,0.0,0.0,0.116
1757563268.8509734,0.0,0.0,0.085
1757563268.876019,0.0,0.0,0.053
1757563268.9039714,0.0,0.0,0.058
1757563268.9359713,0.0,0.0,0.103
1757563268.9670155,1.442,1.292,1.43
1757563268.9984088,1.074,0.823,1.052
1757563269.0294483,0.598,0.492,0.583
1757563269.0614083,0.396,0.21,0.412
1757563269.0932043,0.389,0.261,0.402
1757563269.1261728,0.57,0.451,0.529
1757563269.1542137,0.986,0.78,0.889
1757563269.1852047,1.174,1.047,1.126
1757563269.216162,1.07,0.967,1.08
1757563269.2495885,0.736,0.596,0.705
1757563269.2800722,0.753,0.587,0.683
1757563269.3114257,0.503,0.411,0.439
1757563269.3442388,0.454,0.302,0.388
1757563269.3762138,1.099,0.953,1.041
1757563269.381225,0.705,0.604,0.645
1757563269.409216,0.631,0.422,0.508
1757563269.4132018,0.455,0.35,0.434
1757563269.4362438,0.479,0.298,0.441
1757563269.4442072,0.474,0.336,0.503
1757563269.4672675,0.581,0.402,0.504
1757563269.4972565,0.898,0.644,0.841
1757563269.530251,0.545,0.388,0.534
1757563269.5616243,0.469,0.283,0.437
1757563269.5919683,0.442,0.313,0.432
1757563269.6259775,0.821,0.64,0.713
1757563269.6540132,1.075,0.994,0.996
1757563269.6850073,1.236,0.998,1.198
1757563269.7170322,0.0,0.03,0.0
1757563269.7480192,0.0,0.766,0.0
1757563269.7790089,0.0,0.571,0.0
1757563269.8125906,0.0,0.461,0.0
1757563269.8189263,0.0,0.421,0.0
1757563269.8429234,0.0,0.363,0.0
1757563269.8759346,0.0,0.322,0.0
1757563269.9039233,0.0,0.272,0.0
1757563269.934923,0.0,0.216,0.0
