timestamp,ch1,ch2,ch3
1757558055.443903,0.0,0.0,0.0
1757558055.460087,0.0,0.0,0.0
1757558055.4751256,0.0,0.0,0.0
1757558055.4912016,0.0,0.0,0.0
1757558055.5066211,0.0,0.0,0.0
1757558055.529279,0.0,0.0,0.0
1757558055.552577,0.0,0.0,0.0
1757558055.567579,0.0,0.0,0.0
1757558055.5836773,0.0,0.0,0.0
1757558055.5981417,0.0,0.0,0.0
1757558055.612897,0.0,0.0,0.0
1757558055.628924,0.0,0.0,0.0
1757558055.6434796,0.0,0.0,0.0
1757558055.659462,0.0,0.0,0.0
1757558055.6748984,0.0,0.0,0.0
1757558055.7213042,0.0,0.0,0.0
1757558055.753369,0.0,0.0,0.0
1757558055.783457,0.0,0.0,0.0
1757558055.7986412,0.0,0.0,0.0
1757558055.815155,0.0,0.0,0.0
1757558055.8296144,0.0,0.0,0.0
1757558055.8448062,0.0,0.0,0.0
1757558055.8610785,0.0,0.0,0.0
1757558055.877496,0.0,0.0,0.0
1757558055.8923752,0.0,0.0,0.0
1757558055.9085546,0.0,0.0,0.0
1757558055.923103,0.0,0.0,0.0
1757558055.9383771,0.0,0.0,0.0
1757558055.9539607,0.0,0.0,0.0
1757558055.969903,0.0,0.0,0.0
1757558055.9848287,0.0,0.0,0.0
1757558056.0007913,0.0,0.0,0.0
1757558056.0162978,0.0,0.0,0.0
1757558056.0318482,0.0,0.0,0.0
1757558056.0470538,0.0,0.0,0.0
1757558056.0628912,0.0,0.0,0.0
1757558056.0773237,0.0,0.0,0.0
1757558056.0941584,0.0,0.0,0.0
1757558056.1082916,0.0,0.0,0.0
1757558056.1247962,0.0,0.0,0.0
1757558056.139836,0.0,0.0,0.0
1757558056.1574516,0.0,0.0,0.0
1757558056.1715863,0.0,0.0,0.0
1757558056.1875923,0.0,0.0,0.0
1757558056.2025082,0.0,0.0,0.0
1757558056.2491722,0.0,0.0,0.0
1757558056.295145,0.0,0.0,0.0
1757558056.326417,0.0,0.0,0.0
1757558056.342305,0.0,0.0,0.0
1757558056.357757,0.0,0.0,0.0
1757558056.3737385,0.0,0.0,0.0
1757558056.3882215,0.0,0.0,0.0
1757558056.4047713,0.0,0.0,0.0
1757558056.4187803,0.0,0.0,0.0
1757558056.4348586,0.0,0.0,0.0
1757558056.4497962,0.0,0.0,0.0
1757558056.466251,0.0,0.0,0.0
1757558056.4804575,0.0,0.0,0.0
1757558056.4973297,0.0,0.0,0.0
1757558056.511964,0.0,0.0,0.0
1757558056.5287688,0.0,0.0,0.0
1757558056.5436761,0.0,0.0,0.0
1757558056.5598283,0.0,0.0,0.0
1757558056.5752745,0.0,0.0,0.0
1757558056.590905,0.0,0.0,0.0
1757558056.605782,0.0,0.0,0.0
1757558056.6226234,0.0,0.0,0.0
1757558056.637523,0.0,0.0,0.0
1757558056.6536546,0.0,0.0,0.0
1757558056.6686375,0.0,0.0,0.0
1757558056.6846297,0.0,0.0,0.0
1757558056.7006779,0.0,0.0,0.0
1757558056.7165148,0.0,0.0,0.0
1757558056.7318497,0.0,0.0,0.0
1757558056.7488227,0.0,0.0,0.0
1757558056.7636483,0.0,0.0,0.0
1757558056.7800624,0.0,0.0,0.0
1757558056.7949486,0.0,0.0,0.0
1757558056.8108425,0.0,0.0,0.0
1757558056.826516,0.0,0.0,0.0
1757558056.842209,0.0,0.0,0.0
1757558056.8573866,0.0,0.0,0.0
1757558056.9042218,0.0,0.0,0.0
1757558056.9352043,0.0,0.0,0.0
1757558056.9678483,0.0,0.0,0.0
1757558056.9985461,0.0,0.0,0.0
1757558057.0134525,0.0,0.0,0.0
1757558057.0297008,0.0,0.0,0.0
1757558057.0442908,0.0,0.0,0.0
1757558057.060483,0.0,0.0,0.0
1757558057.0746586,0.0,0.0,0.0
1757558057.0907779,0.0,0.0,0.0
1757558057.1056948,0.0,0.0,0.0
1757558057.122368,0.0,0.0,0.0
1757558057.1365163,0.0,0.0,0.0
1757558057.1529784,0.0,0.0,0.0
1757558057.1674309,0.0,0.0,0.0
1757558057.183628,0.0,0.0,0.0
1757558057.198648,0.0,0.0,0.0
1757558057.2148657,0.0,0.0,0.0
1757558057.229802,0.0,0.0,0.0
1757558057.2476869,0.0,0.0,0.0
1757558057.2625582,0.0,0.0,0.0
1757558057.2789092,0.0,0.0,0.0
1757558057.293756,0.0,0.0,0.0
1757558057.3104546,0.0,0.0,0.0
1757558057.3253589,0.0,0.0,0.0
1757558057.3413358,0.0,0.0,0.0
1757558057.3562076,0.0,0.0,0.0
1757558057.3730109,0.0,0.0,0.0
1757558057.387488,0.0,0.0,0.0
1757558057.4039133,0.0,0.0,0.0
1757558057.4186618,0.0,0.0,0.0
1757558057.4347324,0.0,0.0,0.0
1757558057.449658,0.0,0.0,0.0
1757558057.4672675,0.0,0.0,0.0
1757558057.48102,0.0,0.0,0.0
1757558057.5282555,0.0,0.0,0.0
1757558057.5595798,0.0,0.0,0.0
1757558057.5915694,0.0,0.0,0.0
1757558057.62321,0.0,0.0,0.0
1757558057.6546679,0.0,0.0,0.0
1757558057.669674,0.0,0.0,0.0
1757558057.6862493,0.0,0.0,0.0
1757558057.7007115,0.0,0.0,0.0
1757558057.716603,0.0,0.0,0.0
1757558057.7320385,0.0,0.0,0.0
1757558057.7481284,0.0,0.0,0.0
1757558057.7626731,0.0,0.0,0.0
1757558057.7796311,0.0,0.0,0.0
1757558057.7941868,0.0,0.0,0.0
1757558057.810315,0.0,0.0,0.0
1757558057.8248856,0.0,0.0,0.0
1757558057.8409288,0.0,0.0,0.0
1757558057.8566236,0.0,0.0,0.0
1757558057.8729038,0.0,0.0,0.0
1757558057.887786,0.0,0.0,0.0
1757558057.903821,0.0,0.0,0.0
1757558057.9176126,0.0,0.0,0.0
1757558057.9336743,0.0,0.0,0.0
1757558057.948779,0.0,0.0,0.0
1757558057.9645476,0.0,0.0,0.0
1757558057.9797056,0.0,0.0,0.0
1757558057.9959197,0.0,0.0,0.0
1757558058.0107946,0.0,0.0,0.0
1757558058.027862,0.0,0.0,0.0
1757558058.0421247,0.0,0.0,0.0
1757558058.0586815,0.0,0.0,0.0
1757558058.1039402,0.0,0.0,0.0
1757558058.151034,0.0,0.0,0.0
1757558058.1815064,0.0,0.0,0.0
1757558058.1966166,0.0,0.0,0.0
1757558058.2123332,0.0,0.0,0.0
1757558058.2266476,0.0,0.0,0.0
1757558058.2434196,0.0,0.0,0.0
1757558058.2588596,0.0,0.0,0.0
1757558058.274587,0.0,0.0,0.0
1757558058.2892544,0.0,0.0,0.0
1757558058.3044946,0.0,0.0,0.0
1757558058.319941,0.0,0.0,0.0
1757558058.3361652,0.0,0.0,0.0
1757558058.3515656,0.0,0.0,0.0
1757558058.367783,0.0,0.0,0.0
1757558058.3820016,0.0,0.0,0.0
1757558058.3989456,0.0,0.0,0.0
1757558058.4137983,0.0,0.0,0.0
1757558058.4304948,0.0,0.0,0.0
1757558058.4453526,0.0,0.0,0.0
1757558058.4613228,0.0,0.0,0.0
1757558058.4758072,0.0,0.0,0.0
1757558058.4923985,0.0,0.0,0.0
1757558058.506743,0.0,0.0,0.0
1757558058.5226958,0.0,0.0,0.0
1757558058.537331,0.0,0.0,0.0
1757558058.5538433,0.0,0.0,0.0
1757558058.568463,0.0,0.0,0.0
1757558058.616235,0.0,0.0,0.0
1757558058.662716,0.0,0.0,0.0
1757558058.6938548,0.0,0.0,0.0
1757558058.724784,0.0,0.0,0.0
1757558058.740383,0.0,0.0,0.0
1757558058.7552931,0.0,0.0,0.0
1757558058.7713623,0.0,0.0,0.0
1757558058.7865994,0.0,0.0,0.0
1757558058.802781,0.0,0.0,0.0
1757558058.8178453,0.0,0.0,0.0
1757558058.8346453,0.0,0.0,0.0
1757558058.849331,0.0,0.0,0.0
1757558058.8661256,0.0,0.0,0.0
1757558058.8809881,0.0,0.0,0.0
1757558058.8967154,0.0,0.0,0.0
1757558058.9116278,0.0,0.0,0.0
1757558058.9286675,0.0,0.0,0.0
1757558058.9428782,0.0,0.0,0.0
1757558058.9595633,0.0,0.0,0.0
1757558058.9736187,0.0,0.0,0.0
1757558058.9903166,0.0,0.0,0.0
1757558059.0051823,0.0,0.0,0.0
1757558059.0215237,0.0,0.0,0.0
1757558059.036593,0.0,0.0,0.0
1757558059.0527668,0.0,0.0,0.0
1757558059.069124,0.0,0.0,0.0
1757558059.084553,0.0,0.0,0.0
1757558059.099543,0.0,0.0,0.0
1757558059.1161726,0.0,0.0,0.0
1757558059.1310937,0.0,0.0,0.0
1757558059.1463218,0.0,0.0,0.0
1757558059.1615195,0.0,0.0,0.0
1757558059.2085748,0.0,0.0,0.0
1757558059.2551558,0.0,0.0,0.0
1757558059.3017883,0.0,0.0,0.0
1757558059.3163774,0.0,0.0,0.0
1757558059.332786,0.0,0.0,0.0
1757558059.3479233,0.0,0.0,0.0
1757558059.3643434,0.0,0.0,0.0
1757558059.379591,0.0,0.0,0.0
1757558059.3950891,0.0,0.378,1.01
1757558059.4108677,0.0,2.041,2.194
1757558059.4279342,0.0,2.256,2.259
1757558059.442489,0.0,2.266,2.265
1757558059.4585261,0.0,2.265,2.264
1757558059.473237,0.0,2.258,2.265
1757558059.4893515,0.0,1.96,2.216
1757558059.5042274,0.0,0.501,0.642
1757558059.5207562,0.0,0.0,0.0
1757558059.5354033,0.0,0.0,0.0
1757558059.552651,0.0,0.0,0.0
1757558059.566238,0.0,0.0,0.0
1757558059.5808797,0.0,0.0,0.0
1757558059.5976787,0.0,0.0,0.0
1757558059.6132188,0.514,0.216,0.364
1757558059.6295116,1.351,1.063,1.132
1757558059.6440618,1.757,1.445,1.577
1757558059.6598158,1.961,1.962,1.964
1757558059.6775644,1.96,1.948,1.962
1757558059.69139,1.791,1.588,1.676
1757558059.7066681,1.943,1.85,1.907
1757558059.723306,1.791,1.675,1.746
1757558059.739523,1.587,1.489,1.589
1757558059.7550426,1.568,1.438,1.545
1757558059.7706242,1.225,1.147,1.199
1757558059.7863708,0.803,0.735,0.785
1757558059.8025286,0.714,0.644,0.65
1757558059.8167942,0.442,0.305,0.442
1757558059.8332272,0.295,0.181,0.274
1757558059.879622,0.301,0.139,0.255
1757558059.9264736,0.545,0.503,0.596
1757558059.9578285,1.193,1.117,1.212
1757558059.9725447,1.31,1.232,1.317
1757558059.989442,1.314,1.116,1.295
1757558060.0043154,1.187,1.131,1.265
1757558060.0209982,1.0,0.857,0.997
1757558060.0355582,0.824,0.621,0.792
1757558060.0522408,0.606,0.551,0.677
1757558060.0672083,0.529,0.45,0.544
1757558060.0831416,0.388,0.225,0.328
1757558060.098566,0.338,0.211,0.347
1757558060.1146212,0.315,0.142,0.322
1757558060.1296654,0.372,0.288,0.363
1757558060.1465652,0.567,0.392,0.554
1757558060.1613317,0.643,0.455,0.66
1757558060.17757,0.774,0.702,0.695
1757558060.1923985,0.988,0.961,0.919
1757558060.2085314,1.135,0.96,1.192
1757558060.222374,1.27,1.125,1.26
1757558060.238185,1.235,1.131,1.181
1757558060.2546701,1.13,1.015,1.195
1757558060.269719,1.011,0.931,1.011
1757558060.287141,0.8,0.72,0.735
1757558060.301774,0.766,0.608,0.735
1757558060.3187454,0.592,0.509,0.641
1757558060.3333054,0.485,0.308,0.594
1757558060.349809,0.424,0.288,0.374
1757558060.3647203,0.354,0.16,0.315
1757558060.3810055,0.322,0.118,0.254
1757558060.3967283,0.467,0.283,0.31
1757558060.4128728,0.427,0.321,0.399
1757558060.427621,0.644,0.465,0.605
1757558060.4443424,0.89,0.774,0.804
1757558060.4588196,0.954,0.795,0.89
1757558060.4748344,1.173,1.038,1.156
1757558060.4905238,1.229,1.1,1.185
1757558060.5078745,1.304,1.147,1.203
1757558060.5226858,1.237,1.117,1.235
1757558060.5398078,1.206,1.113,1.221
1757558060.5546498,1.185,1.134,1.185
1757558060.570645,1.096,0.936,1.041
1757558060.5860915,0.876,0.706,0.85
1757558060.6026123,0.718,0.567,0.676
1757558060.6167588,0.683,0.455,0.557
1757558060.6334379,0.429,0.343,0.406
1757558060.6481318,0.451,0.276,0.401
1757558060.6949604,0.374,0.238,0.43
1757558060.7414687,0.89,0.696,0.846
1757558060.7734497,1.182,1.0,1.135
1757558060.8043597,1.31,1.148,1.301
1757558060.8197284,1.065,0.932,1.08
1757558060.8352733,0.915,0.816,0.878
1757558060.8513973,0.625,0.495,0.628
1757558060.8667436,0.52,0.405,0.525
1757558060.8837965,0.522,0.455,0.519
1757558060.8983855,0.474,0.43,0.459
1757558060.914415,0.412,0.207,0.374
1757558060.9290445,0.444,0.267,0.407
1757558060.9445965,0.544,0.376,0.538
1757558060.9609559,0.774,0.641,0.774
1757558060.9763818,0.805,0.684,0.761
1757558060.9924326,0.984,0.964,0.966
1757558061.0082703,1.052,0.961,1.054
1757558061.0237322,1.109,1.085,1.151
1757558061.039611,1.312,1.173,1.22
1757558061.0541723,1.218,1.111,1.286
1757558061.0703073,1.134,0.996,1.069
1757558061.089722,0.775,0.668,0.792
1757558061.1022818,1.279,1.047,1.35
1757558061.116362,0.585,0.473,0.58
1757558061.1326451,0.424,0.29,0.422
1757558061.1474586,0.37,0.251,0.311
1757558061.1634402,0.43,0.229,0.384
1757558061.179176,0.361,0.257,0.279
1757558061.1951258,0.575,0.444,0.477
1757558061.2094686,0.941,0.77,0.869
1757558061.2247798,1.077,0.86,0.986
1757558061.2560143,1.127,0.988,1.111
1757558061.3007379,1.275,1.185,1.237
1757558061.3325388,0.503,0.341,0.567
1757558061.3485796,0.467,0.266,0.372
1757558061.3635097,0.359,0.267,0.313
1757558061.3786821,0.442,0.295,0.466
1757558061.3941934,0.596,0.46,0.504
1757558061.4093094,0.873,0.841,0.863
1757558061.424748,1.027,0.892,1.002
1757558061.4406266,1.162,1.014,1.11
1757558061.4572084,1.191,1.052,1.206
1757558061.4721138,1.272,1.148,1.181
1757558061.4892805,1.237,1.11,1.26
1757558061.5041332,1.189,1.066,1.185
1757558061.5197244,0.996,0.87,1.044
1757558061.5343676,0.864,0.709,0.803
1757558061.5494986,0.64,0.545,0.596
1757558061.5649378,0.405,0.318,0.424
1757558061.58105,0.4,0.28,0.452
1757558061.5977309,0.362,0.296,0.362
1757558061.6123717,0.49,0.348,0.405
1757558061.6285584,0.587,0.466,0.617
1757558061.6431668,0.786,0.567,0.813
1757558061.659467,0.994,0.788,0.944
1757558061.674383,1.021,0.944,0.954
1757558061.6910677,1.148,0.928,1.097
1757558061.706809,1.189,1.015,1.169
1757558061.723211,1.237,1.07,1.237
1757558061.7373202,1.237,1.018,1.201
1757558061.7535412,1.019,0.908,1.017
1757558061.7679024,0.784,0.644,0.745
1757558061.8151612,0.591,0.486,0.559
1757558061.8617468,0.504,0.305,0.522
1757558061.8932974,0.657,0.483,0.669
1757558061.923847,0.941,0.822,0.922
1757558061.9399917,1.156,1.04,1.198
1757558061.9548137,1.174,1.069,1.233
1757558061.971603,1.079,0.927,1.058
1757558061.9861877,1.055,0.855,1.027
1757558062.0027618,0.842,0.736,0.812
1757558062.0341153,0.712,0.567,0.722
1757558062.0486295,0.615,0.373,0.504
1757558062.0648,0.477,0.311,0.476
1757558062.079897,0.435,0.333,0.474
1757558062.0957706,0.455,0.431,0.461
1757558062.1106634,0.632,0.45,0.584
1757558062.127525,0.835,0.658,0.791
1757558062.1424081,0.875,0.757,0.944
1757558062.1583545,1.015,0.906,0.892
1757558062.173185,1.135,1.048,1.096
1757558062.189492,1.152,1.056,1.106
1757558062.2042263,1.145,1.041,1.073
1757558062.2205884,0.998,0.85,0.982
1757558062.2351863,0.96,0.802,0.928
1757558062.252296,0.75,0.565,0.702
1757558062.2666943,0.695,0.532,0.65
1757558062.2828457,0.544,0.459,0.567
1757558062.297496,0.349,0.238,0.425
1757558062.313504,0.408,0.259,0.425
1757558062.3285315,0.606,0.412,0.495
1757558062.3450468,0.632,0.461,0.612
1757558062.3596928,0.749,0.558,0.633
1757558062.407692,0.995,0.782,0.972
1757558062.4531968,1.237,1.035,1.168
1757558062.4838521,0.915,0.787,0.922
1757558062.4996428,0.593,0.529,0.592
1757558062.5145478,0.466,0.334,0.472
1757558062.5305889,0.352,0.295,0.403
1757558062.5454848,0.405,0.237,0.488
1757558062.5614963,0.542,0.472,0.565
1757558062.576818,0.794,0.683,0.723
1757558062.5924432,0.928,0.736,0.844
1757558062.607414,1.013,0.918,1.056
1757558062.6232986,1.162,0.98,1.063
1757558062.6387565,1.237,1.092,1.229
1757558062.6548555,1.226,1.102,1.183
1757558062.670886,1.163,1.058,1.135
1757558062.686526,1.135,1.014,1.11
1757558062.701879,0.915,0.81,0.907
1757558062.7185469,0.758,0.568,0.735
1757558062.7324424,0.652,0.579,0.674
1757558062.7485895,0.455,0.259,0.377
1757558062.7634144,0.193,0.129,0.192
1757558062.7794268,0.0,0.0,0.0
1757558062.794337,0.203,0.023,0.089
1757558062.8102314,1.953,1.93,1.973
1757558062.8250482,2.123,2.136,0.812
1757558062.8418186,2.133,2.14,0.797
1757558062.8566935,2.051,2.054,1.384
1757558062.872573,2.062,2.062,1.295
1757558062.8882794,2.04,2.042,1.418
1757558062.9040484,1.999,1.804,1.302
1757558062.918453,0.893,0.637,1.388
1757558062.9650278,0.0,0.0,1.38
1757558062.9975963,0.0,0.153,1.256
1757558063.0437684,0.0,0.847,1.132
1757558063.07465,2.304,1.024,0.84
1757558063.0916533,2.032,0.811,0.852
1757558063.1055405,1.508,0.737,0.878
1757558063.121944,1.011,0.676,0.913
1757558063.136859,0.816,0.617,0.866
1757558063.153556,0.531,0.585,0.845
1757558063.1696982,0.438,0.579,0.837
1757558063.18511,0.378,0.568,0.817
1757558063.1995132,0.538,0.532,0.787
1757558063.216319,0.559,0.517,0.77
1757558063.2302487,0.577,0.503,0.752
1757558063.247581,0.592,0.502,0.738
1757558063.2624836,0.58,0.482,0.723
1757558063.2788963,0.581,0.473,0.71
1757558063.293945,0.567,0.456,0.691
1757558063.3105888,0.579,0.451,0.686
1757558063.325268,0.576,0.442,0.674
1757558063.3413248,0.575,0.43,0.665
1757558063.3562324,0.557,0.412,0.649
1757558063.3724298,0.542,0.392,0.632
1757558063.3874815,0.513,0.372,0.613
1757558063.4032245,0.477,0.342,0.586
1757558063.4187374,0.434,0.311,0.565
1757558063.435622,0.408,0.284,0.542
1757558063.4498339,0.375,0.26,0.52
1757558063.4668503,0.368,0.245,0.511
1757558063.4822197,0.359,0.236,0.491
1757558063.4986224,0.341,0.217,0.477
1757558063.5135403,0.331,0.193,0.453
1757558063.529409,0.32,0.182,0.438
1757558063.5442457,0.327,0.199,0.447
1757558063.5607996,0.329,0.193,0.426
1757558063.5751686,0.33,0.184,0.412
1757558063.6222892,0.314,0.174,0.4
1757558063.6675558,0.262,0.118,0.343
1757558063.6987355,0.163,0.039,0.267
1757558063.7148998,0.125,0.012,0.231
1757558063.730166,0.122,0.004,0.218
1757558063.7479224,0.122,0.002,0.206
1757558063.762253,0.096,0.0,0.183
1757558063.778704,0.109,0.0,0.184
1757558063.793156,0.124,0.0,0.178
1757558063.809578,0.131,0.0,0.168
1757558063.8247662,0.096,0.0,0.144
1757558063.840951,0.02,0.0,0.094
1757558063.8566315,0.0,0.0,0.043
1757558063.8734906,0.0,0.0,0.015
1757558063.8880203,0.0,0.0,0.003
1757558063.9045815,0.0,0.0,0.0
1757558063.9196405,0.0,0.0,0.0
1757558063.9347947,0.0,0.0,0.0
1757558063.9504156,0.0,0.0,0.0
1757558063.9665608,0.0,0.0,0.0
1757558063.980906,0.0,0.0,0.0
1757558063.9976413,0.0,0.0,0.0
1757558064.0125513,0.0,0.0,0.0
1757558064.0286808,0.0,0.0,0.0
1757558064.0435588,0.0,0.0,0.0
1757558064.0595102,0.0,0.0,0.0
1757558064.0744236,0.0,0.0,0.0
1757558064.089575,0.0,0.0,0.0
1757558064.1044505,0.0,0.0,0.0
1757558064.1208718,0.0,0.0,0.0
1757558064.1362844,0.0,0.0,0.0
1757558064.1523345,0.0,0.0,0.0
1757558064.166478,0.0,0.0,0.0
1757558064.2137983,0.0,0.0,0.0
1757558064.2599952,0.0,0.0,0.0
1757558064.2906287,0.0,0.0,0.0
1757558064.307934,0.0,0.0,0.0
1757558064.3227935,0.0,0.0,0.0
1757558064.3388941,0.0,0.0,0.0
1757558064.3534412,0.0,0.0,0.0
1757558064.3698268,0.0,0.0,0.0
1757558064.3843918,0.0,0.0,0.0
1757558064.4003386,0.0,0.0,0.0
1757558064.4146113,0.0,0.0,0.0
1757558064.4306667,0.0,0.0,0.0
1757558064.44674,0.297,0.143,0.0
1757558064.4629474,0.352,0.258,0.0
1757558064.4781146,0.589,0.45,0.022
1757558064.4944887,0.789,0.606,0.338
1757558064.5096292,0.932,0.714,0.612
1757558064.5249846,1.104,0.837,1.012
1757558064.5408912,1.191,0.928,1.341
1757558064.557815,1.237,0.997,1.528
1757558064.5726902,1.276,0.994,1.599
1757558064.5891082,1.29,0.973,1.697
1757558064.6040263,1.202,0.94,1.698
1757558064.6205792,1.04,0.81,1.525
1757558064.6354418,0.916,0.717,1.303
1757558064.6517544,0.704,0.566,0.94
1757558064.666221,0.469,0.344,0.552
1757558064.68302,0.317,0.258,0.258
1757558064.6971312,0.309,0.254,0.135
1757558064.714753,0.334,0.305,0.043
1757558064.7286243,0.404,0.322,0.07
1757558064.7446475,0.586,0.519,0.217
1757558064.760336,0.86,0.724,0.557
1757558064.7749684,1.036,0.899,0.841
1757558064.79095,1.198,1.015,1.206
1757558064.8075464,1.272,1.046,1.394
1757558064.8223674,1.327,1.056,1.472
1757558064.8391006,1.299,1.061,1.53
1757558064.853654,1.299,1.065,1.586
1757558064.9002676,1.008,0.803,1.321
1757558064.9307113,0.327,0.21,0.254
1757558064.9455895,0.34,0.242,0.112
1757558064.9609854,0.471,0.425,0.245
1757558064.9766755,0.836,0.741,0.616
1757558064.9927537,0.979,0.848,0.78
1757558065.007797,1.148,1.031,1.07
1757558065.0237706,1.289,1.09,1.274
1757558065.0385368,1.313,1.094,1.359
1757558065.0547895,1.277,1.032,1.506
1757558065.0699165,1.144,0.919,1.422
1757558065.0877814,0.984,0.776,1.26
1757558065.1026902,1.025,0.824,1.315
1757558065.1197011,0.919,0.748,1.135
1757558065.1342604,0.749,0.602,0.928
1757558065.1506362,0.508,0.359,0.573
1757558065.1652417,0.362,0.25,0.348
1757558065.1810954,0.313,0.215,0.269
1757558065.1968193,0.276,0.208,0.115
1757558065.2126775,0.273,0.215,0.111
1757558065.2272239,0.504,0.449,0.252
1757558065.2436807,0.802,0.689,0.556
1757558065.2589643,0.957,0.838,0.791
1757558065.2747169,1.123,0.952,0.979
1757558065.2898,1.222,1.044,1.177
1757558065.304952,1.322,1.121,1.426
1757558065.3199894,1.276,1.024,1.459
1757558065.3363369,1.032,0.839,1.279
1757558065.350015,0.721,0.57,0.879
1757558065.366279,0.423,0.338,0.468
1757558065.411601,0.284,0.196,0.267
1757558065.4427712,0.569,0.518,0.348
1757558065.4735513,1.085,0.89,0.891
1757558065.4897115,1.274,1.226,1.888
1757558065.5046346,1.096,0.0,0.0
1757558065.5203013,1.001,0.0,0.0
1757558065.5349073,0.94,0.0,0.0
1757558065.5505905,0.891,0.0,0.0
1757558065.5678368,0.864,0.0,0.0
1757558065.5833943,0.838,0.0,0.0
